controller,t_s,com_x_m,com_y_m,com_z_m,vx_mps,vy_mps,pitch_deg,roll_deg,state_code
cp,8.602,0.9150,0.2590,0.1420,0.6350,0.2690,93.00,100.10,2
cp,8.622,0.9150,0.2590,0.1420,0.6350,0.2690,92.90,99.90,2
cp,8.642,0.9140,0.2590,0.1420,0.6350,0.2690,92.90,99.80,2
cp,8.662,0.9140,0.2590,0.1420,0.6350,0.2690,92.80,99.60,2
cp,8.682,0.9140,0.2590,0.1420,0.6350,0.2690,92.80,99.50,2
cp,8.702,0.9140,0.2590,0.1420,0.6350,0.2690,92.80,99.40,2
cp,8.722,0.9140,0.2590,0.1420,0.6350,0.2690,92.70,99.20,2
cp,8.742,0.9140,0.2600,0.1420,0.6350,0.2690,92.70,99.10,2
cp,8.762,0.9140,0.2600,0.1420,0.6350,0.2690,92.60,98.90,2
cp,8.782,0.9140,0.2600,0.1420,0.6350,0.2690,92.60,98.80,2
cp,8.802,0.9140,0.2600,0.1420,0.6350,0.2690,92.50,98.60,2
cp,8.822,0.9140,0.2600,0.1420,0.6350,0.2690,92.50,98.50,2
cp,8.842,0.9140,0.2600,0.1420,0.6350,0.2690,92.40,98.40,2
cp,8.862,0.9140,0.2600,0.1420,0.6350,0.2690,92.40,98.20,2
cp,8.882,0.9140,0.2600,0.1420,0.6350,0.2690,92.40,98.10,2
cp,8.902,0.9140,0.2600,0.1420,0.6350,0.2690,92.30,97.90,2
cp,8.922,0.9140,0.2600,0.1410,0.6350,0.2690,92.30,97.80,2
cp,8.942,0.9140,0.2600,0.1410,0.6350,0.2690,92.20,97.70,2
cp,8.962,0.9140,0.2600,0.1410,0.6350,0.2690,92.20,97.50,2
cp,8.982,0.9140,0.2600,0.1410,0.6350,0.2690,92.10,97.40,2
